OrderID,CustomerID,FirstName,LastName,State,City,OrderDate,OrderSeason,OrderDayOfWeek,ProductCategory,ProductSubCategory,UnitPrice,Quantity,TotalAmount,DiscountPercent,DiscountAmount,FinalAmount,PaymentMethod,DeviceType,MembershipTier,ShippingDays,Returned,ReviewScore
ORD-010135,CUST-07460,David,Thompson,ND,Springfield,2/23/2022,Winter,Wednesday,Sports & Outdoors,Water Sports,267.87,2,535.74,10,53.57,482.17,Gift Card,Mobile,Bronze,3,No,4
ORD-010136,CUST-02133,Jessica,King,RI,Clinton,1/22/2025,Winter,Wednesday,Health & Wellness,Mental Wellness,57.23,4,228.92,15,34.34,194.58,Debit Card,Desktop,Silver,6,No,5
ORD-010137,CUST-03441,Donald,Perez,RI,Madison,2/28/2025,Winter,Friday,Health & Wellness,Medical Devices,127.85,1,127.85,10,12.78,115.07,Buy Now Pay Later,Mobile,Platinum,4,No,5
ORD-010138,CUST-05564,Mary,Roberts,GA,Macon,7/29/2022,Summer,Friday,Health & Wellness,Medical Devices,58.55,2,117.1,5,5.86,111.24,Gift Card,Mobile,Gold,5,No,4
ORD-010139,CUST-07659,William,Anderson,NV,Salem,6/22/2022,Summer,Wednesday,Home & Kitchen,Appliances,162.11,1,162.11,25,40.53,121.58,Gift Card,Mobile,Platinum,5,No,5
ORD-010140,CUST-06689,Laura,Phillips,CT,Georgetown,6/13/2022,Summer,Monday,Books,Fiction,34.84,2,69.68,0,0.0,69.68,Gift Card,Mobile,Bronze,2,No,5
ORD-010141,CUST-07503,Joseph,Turner,AR,Bristol,10/21/2023,Fall,Saturday,Home & Kitchen,Appliances,151.34,1,151.34,0,0.0,151.34,Gift Card,Desktop,Platinum,5,No,3
ORD-010142,CUST-05790,Joshua,Taylor,SD,Madison,8/6/2022,Summer,Saturday,Grocery,Bakery,11.52,3,34.56,15,5.18,29.38,Buy Now Pay Later,Tablet,Silver,6,No,4
ORD-010143,CUST-08917,Thomas,Wilson,VA,Salem,7/25/2023,Summer,Tuesday,Sports & Outdoors,Team Sports,261.26,2,522.52,10,52.25,470.27,Google Pay,Mobile,Silver,4,No,3
ORD-010144,CUST-04646,Mark,Jackson,HI,Fairview,9/7/2022,Fall,Wednesday,Grocery,Beverages,44.96,2,89.92,0,0.0,89.92,PayPal,Desktop,Bronze,4,No,5
ORD-010145,CUST-03604,Ruth,White,MA,Springfield,4/16/2022,Spring,Saturday,Toys & Games,Outdoor Toys,107.49,1,107.49,0,0.0,107.49,Apple Pay,Mobile,Silver,3,No,4
ORD-010146,CUST-02129,Karen,Garcia,TN,Bristol,11/20/2022,Fall,Sunday,Clothing,Tops,65.51,1,65.51,5,3.28,62.23,Buy Now Pay Later,Mobile,Bronze,3,No,5
ORD-010147,CUST-03379,Laura,Miller,NH,Georgetown,9/17/2024,Fall,Tuesday,Electronics,Smartphones,1127.96,1,1127.96,0,0.0,1127.96,Gift Card,Desktop,Bronze,4,No,4
ORD-010148,CUST-02768,Edward,Jones,FL,Jacksonville,8/17/2022,Summer,Wednesday,Toys & Games,Puzzles,92.51,1,92.51,0,0.0,92.51,Credit Card,Desktop,Gold,1,No,4
ORD-010149,CUST-08845,Jessica,Carter,IL,Aurora,10/1/2023,Fall,Sunday,Automotive,Tools,30.48,2,60.96,0,0.0,60.96,Credit Card,Mobile,Silver,2,No,5
ORD-010150,CUST-07874,Robert,Taylor,WI,Bristol,3/6/2022,Spring,Sunday,Clothing,Bottoms,163.77,1,163.77,0,0.0,163.77,Credit Card,Mobile,Bronze,3,No,4
ORD-010151,CUST-04335,Andrew,Davis,NY,Rochester,8/13/2024,Summer,Tuesday,Beauty & Personal Care,Oral Care,56.58,2,113.16,0,0.0,113.16,Buy Now Pay Later,Desktop,Bronze,3,No,3
ORD-010152,CUST-07645,Andrew,Thomas,KY,Georgetown,8/14/2023,Summer,Monday,Toys & Games,Puzzles,43.84,2,87.68,20,17.54,70.14,Gift Card,Tablet,Silver,1,No,4
ORD-010153,CUST-08098,James,Baker,MT,Bristol,9/11/2024,Fall,Wednesday,Automotive,Tools,274.34,1,274.34,20,54.87,219.47,Credit Card,Desktop,Silver,4,No,4
ORD-010154,CUST-05604,Laura,Clark,UT,Clinton,4/1/2024,Spring,Monday,Books,History,36.84,1,36.84,10,3.68,33.16,PayPal,Mobile,Gold,2,No,5
ORD-010155,CUST-05369,Daniel,Phillips,VT,Madison,6/19/2023,Summer,Monday,Health & Wellness,Fitness Accessories,88.51,1,88.51,0,0.0,88.51,Google Pay,Tablet,Silver,1,No,3
ORD-010156,CUST-07837,Ruth,Johnson,CO,Greenville,10/25/2023,Fall,Wednesday,Grocery,Beverages,30.73,1,30.73,10,3.07,27.66,Credit Card,Tablet,Bronze,3,No,5
ORD-010157,CUST-04459,Jessica,King,AR,Bristol,7/27/2023,Summer,Thursday,Home & Kitchen,Decor,309.69,1,309.69,0,0.0,309.69,Buy Now Pay Later,Tablet,Gold,5,No,3
ORD-010158,CUST-04454,Michelle,Garcia,OH,Toledo,12/22/2024,Winter,Sunday,Beauty & Personal Care,Fragrances,72.06,1,72.06,0,0.0,72.06,Apple Pay,Desktop,Gold,6,No,5
ORD-010159,CUST-05936,Betty,Jones,ID,Greenville,6/28/2022,Summer,Tuesday,Beauty & Personal Care,Oral Care,28.85,1,28.85,5,1.44,27.41,Credit Card,Desktop,Platinum,5,No,4
ORD-010160,CUST-05387,Kenneth,Davis,MO,Madison,10/2/2023,Fall,Monday,Health & Wellness,Fitness Accessories,114.76,4,459.04,0,0.0,459.04,Google Pay,Desktop,Gold,6,No,5
ORD-010161,CUST-06660,Betty,Allen,NC,Durham,2/13/2024,Winter,Tuesday,Grocery,Snacks,37.4,2,74.8,5,3.74,71.06,Google Pay,Tablet,Silver,5,No,2
ORD-010162,CUST-03271,William,Clark,NC,Durham,11/16/2023,Fall,Thursday,Toys & Games,Board Games,82.88,1,82.88,15,12.43,70.45,Gift Card,Desktop,Gold,3,No,4
ORD-010163,CUST-02680,Ashley,Campbell,OK,Madison,11/17/2023,Fall,Friday,Books,Self-Help,38.17,1,38.17,0,0.0,38.17,Buy Now Pay Later,Desktop,Bronze,2,No,4
ORD-010164,CUST-08926,William,Taylor,AK,Salem,12/16/2023,Winter,Saturday,Home & Kitchen,Cookware,172.22,1,172.22,15,25.83,146.39,Apple Pay,Mobile,Platinum,2,No,3
ORD-010165,CUST-05539,Jessica,Perez,AL,Bristol,9/19/2024,Fall,Thursday,Grocery,Beverages,30.18,1,30.18,5,1.51,28.67,Gift Card,Desktop,Gold,4,No,5
ORD-010166,CUST-08820,George,Carter,WV,Salem,2/3/2022,Winter,Thursday,Electronics,Cameras,703.13,1,703.13,0,0.0,703.13,Apple Pay,Desktop,Silver,3,No,4
ORD-010167,CUST-02113,Dorothy,Anderson,MT,Springfield,5/10/2024,Spring,Friday,Sports & Outdoors,Team Sports,272.62,1,272.62,0,0.0,272.62,Gift Card,Mobile,Bronze,4,No,5
ORD-010168,CUST-06395,Sarah,King,SC,Salem,3/1/2022,Spring,Tuesday,Health & Wellness,Medical Devices,62.36,1,62.36,20,12.47,49.89,Buy Now Pay Later,Mobile,Silver,4,No,4
ORD-010169,CUST-02274,Patricia,Thompson,OH,Toledo,6/25/2023,Summer,Sunday,Health & Wellness,Fitness Accessories,25.16,2,50.32,0,0.0,50.32,PayPal,Tablet,Platinum,6,Yes,5
ORD-010170,CUST-06683,George,Taylor,OK,Fairview,4/19/2022,Spring,Tuesday,Beauty & Personal Care,Skincare,25.17,2,50.34,0,0.0,50.34,Google Pay,Tablet,Silver,3,No,5
ORD-010171,CUST-08232,Donna,Hall,WI,Salem,6/13/2023,Summer,Tuesday,Clothing,Accessories,36.04,1,36.04,15,5.41,30.63,Apple Pay,Desktop,Gold,2,No,5
ORD-010172,CUST-01115,Michelle,Roberts,CO,Georgetown,8/15/2023,Summer,Tuesday,Automotive,Car Care,22.67,1,22.67,0,0.0,22.67,Gift Card,Tablet,Silver,3,No,1
ORD-010173,CUST-07306,Dorothy,Davis,MO,Fairview,10/13/2022,Fall,Thursday,Health & Wellness,Fitness Accessories,38.99,1,38.99,0,0.0,38.99,Apple Pay,Desktop,Gold,3,No,5
ORD-010174,CUST-08639,Donna,Adams,ND,Georgetown,2/9/2025,Winter,Sunday,Books,Fiction,47.59,1,47.59,15,7.14,40.45,PayPal,Mobile,Bronze,2,No,3
ORD-010175,CUST-04717,Jason,Robinson,MO,Clinton,9/22/2022,Fall,Thursday,Sports & Outdoors,Cycling,376.8,2,753.6,5,37.68,715.92,Google Pay,Desktop,Bronze,3,No,4
ORD-010176,CUST-08707,Ashley,Hall,MI,Clinton,12/25/2024,Winter,Wednesday,Health & Wellness,Medical Devices,97.12,4,388.48,10,38.85,349.63,PayPal,Mobile,Platinum,6,No,4
ORD-010177,CUST-06038,Donald,Adams,SC,Bristol,9/11/2022,Fall,Sunday,Toys & Games,Board Games,49.19,1,49.19,0,0.0,49.19,Gift Card,Desktop,Gold,4,No,5
ORD-010178,CUST-08577,Kenneth,Campbell,ID,Bristol,5/4/2022,Spring,Wednesday,Grocery,Organic,39.46,2,78.92,0,0.0,78.92,Debit Card,Tablet,Silver,3,No,4
ORD-010179,CUST-05726,Jessica,Thomas,NC,Raleigh,9/28/2023,Fall,Thursday,Grocery,Organic,14.38,1,14.38,10,1.44,12.94,Debit Card,Tablet,Bronze,5,No,3
ORD-010180,CUST-01286,Barbara,Young,KY,Clinton,5/6/2024,Spring,Monday,Toys & Games,Board Games,61.64,2,123.28,0,0.0,123.28,Gift Card,Desktop,Silver,2,No,5
ORD-010181,CUST-08928,Carol,Harris,NC,Greensboro,10/3/2022,Fall,Monday,Clothing,Footwear,58.76,1,58.76,0,0.0,58.76,Buy Now Pay Later,Tablet,Bronze,5,No,5
ORD-010182,CUST-05902,Paul,Wright,MN,Greenville,9/19/2022,Fall,Monday,Electronics,Laptops,1082.02,1,1082.02,0,0.0,1082.02,Gift Card,Desktop,Silver,5,No,4
ORD-010183,CUST-06724,Lisa,Johnson,WY,Salem,7/15/2023,Summer,Saturday,Home & Kitchen,Storage,391.81,1,391.81,10,39.18,352.63,Buy Now Pay Later,Mobile,Platinum,6,No,3
ORD-010184,CUST-06484,Paul,Nelson,ND,Clinton,5/30/2024,Spring,Thursday,Grocery,Dairy,38.83,1,38.83,0,0.0,38.83,PayPal,Tablet,Bronze,5,No,2
ORD-010185,CUST-03499,Jennifer,Garcia,PA,Erie,7/20/2024,Summer,Saturday,Health & Wellness,Medical Devices,53.18,1,53.18,0,0.0,53.18,Debit Card,Desktop,Platinum,2,No,4
ORD-010186,CUST-02661,Sandra,Phillips,LA,Salem,10/22/2022,Fall,Saturday,Electronics,Smartphones,101.75,1,101.75,0,0.0,101.75,Google Pay,Desktop,Silver,4,No,5
ORD-010187,CUST-04765,Ruth,Perez,OH,Cincinnati,1/18/2024,Winter,Thursday,Sports & Outdoors,Team Sports,67.38,1,67.38,0,0.0,67.38,Debit Card,Desktop,Platinum,1,No,5
ORD-010188,CUST-03966,Robert,Smith,GA,Savannah,10/31/2024,Fall,Thursday,Beauty & Personal Care,Skincare,20.09,1,20.09,20,4.02,16.07,Gift Card,Mobile,Bronze,5,No,3
ORD-010189,CUST-05325,Linda,Scott,AK,Clinton,4/15/2024,Spring,Monday,Automotive,Parts,195.0,1,195.0,0,0.0,195.0,Credit Card,Mobile,Gold,3,No,4
ORD-010190,CUST-06882,Ronald,Perez,OK,Bristol,6/6/2022,Summer,Monday,Books,Self-Help,42.32,2,84.64,15,12.7,71.94,Buy Now Pay Later,Desktop,Gold,1,No,4
ORD-010191,CUST-08442,Edward,Williams,SC,Greenville,5/8/2022,Spring,Sunday,Grocery,Snacks,8.38,2,16.76,0,0.0,16.76,Apple Pay,Tablet,Platinum,3,No,3
ORD-010192,CUST-07222,Donald,White,ME,Bristol,1/11/2024,Winter,Thursday,Electronics,Laptops,204.98,2,409.96,0,0.0,409.96,PayPal,Tablet,Gold,6,No,4
ORD-010193,CUST-05985,Joshua,Green,KY,Clinton,10/20/2024,Fall,Sunday,Automotive,Car Care,218.07,1,218.07,0,0.0,218.07,Buy Now Pay Later,Desktop,Bronze,4,No,5
ORD-010194,CUST-08763,Edward,Martinez,NJ,Bristol,3/13/2024,Spring,Wednesday,Health & Wellness,Medical Devices,25.3,5,126.5,0,0.0,126.5,Credit Card,Desktop,Silver,5,No,4
ORD-010195,CUST-07572,Timothy,Carter,WI,Madison,8/21/2024,Summer,Wednesday,Health & Wellness,Vitamins,14.29,1,14.29,5,0.71,13.58,Buy Now Pay Later,Mobile,Bronze,2,No,4
ORD-010196,CUST-06329,Sarah,Campbell,NJ,Greenville,8/9/2024,Summer,Friday,Clothing,Footwear,29.64,1,29.64,0,0.0,29.64,Google Pay,Tablet,Gold,2,No,1
ORD-010197,CUST-04929,Jessica,Clark,GA,Savannah,11/9/2023,Fall,Thursday,Sports & Outdoors,Camping Gear,195.38,1,195.38,25,48.84,146.54,Buy Now Pay Later,Desktop,Silver,2,No,4
ORD-010198,CUST-01331,Matthew,Young,TX,Dallas,6/7/2023,Summer,Wednesday,Sports & Outdoors,Team Sports,257.22,2,514.44,20,102.89,411.55,Apple Pay,Mobile,Silver,6,No,4
ORD-010199,CUST-01837,Amanda,Thompson,DE,Madison,8/13/2023,Summer,Sunday,Beauty & Personal Care,Fragrances,13.84,1,13.84,0,0.0,13.84,Credit Card,Mobile,Silver,4,No,5
ORD-010200,CUST-01468,Kimberly,Hall,HI,Fairview,12/28/2022,Winter,Wednesday,Electronics,Tablets,418.91,1,418.91,15,62.84,356.07,Gift Card,Mobile,Silver,1,No,1
ORD-010201,CUST-03352,Karen,Johnson,KY,Salem,5/20/2024,Spring,Monday,Beauty & Personal Care,Skincare,20.2,1,20.2,0,0.0,20.2,Google Pay,Mobile,Platinum,2,No,5
ORD-010202,CUST-01359,Lisa,Smith,CA,Los Angeles,6/8/2022,Summer,Wednesday,Automotive,Car Accessories,217.14,1,217.14,0,0.0,217.14,Gift Card,Desktop,Silver,4,No,5
ORD-010203,CUST-07346,Ronald,Taylor,IA,Georgetown,1/5/2025,Winter,Sunday,Home & Kitchen,Cookware,124.97,1,124.97,0,0.0,124.97,Apple Pay,Tablet,Gold,3,No,5
ORD-010204,CUST-03712,Jessica,Davis,NE,Clinton,4/28/2022,Spring,Thursday,Automotive,Electronics,100.52,2,201.04,0,0.0,201.04,Google Pay,Mobile,Bronze,4,Yes,5
ORD-010205,CUST-02611,Kevin,Turner,AK,Clinton,11/10/2023,Fall,Friday,Sports & Outdoors,Fitness Equipment,148.85,1,148.85,0,0.0,148.85,Credit Card,Desktop,Silver,6,No,3
ORD-010206,CUST-03570,Donald,Young,ID,Springfield,8/8/2023,Summer,Tuesday,Health & Wellness,Medical Devices,102.55,4,410.2,0,0.0,410.2,Buy Now Pay Later,Mobile,Gold,5,No,4
ORD-010207,CUST-05444,Timothy,Phillips,AR,Madison,12/7/2022,Winter,Wednesday,Toys & Games,Puzzles,113.06,1,113.06,10,11.31,101.75,Credit Card,Tablet,Silver,3,No,4
ORD-010208,CUST-07029,Michelle,Smith,WA,Seattle,11/9/2024,Fall,Saturday,Clothing,Accessories,70.37,1,70.37,0,0.0,70.37,Buy Now Pay Later,Mobile,Gold,5,Yes,2
ORD-010209,CUST-01080,Donna,Wright,PA,Erie,1/19/2025,Winter,Sunday,Electronics,Cameras,456.02,1,456.02,25,114.0,342.02,Gift Card,Tablet,Silver,5,No,3
ORD-010210,CUST-08179,Margaret,Johnson,AK,Bristol,3/16/2023,Spring,Thursday,Grocery,Bakery,47.89,2,95.78,0,0.0,95.78,Buy Now Pay Later,Mobile,Platinum,2,No,3
ORD-010211,CUST-08343,Daniel,Wilson,TN,Clinton,7/21/2023,Summer,Friday,Toys & Games,Educational,26.33,1,26.33,0,0.0,26.33,Google Pay,Tablet,Platinum,3,No,4
ORD-010212,CUST-07915,Mark,Smith,ME,Greenville,3/31/2024,Spring,Sunday,Books,Fiction,48.21,1,48.21,25,12.05,36.16,Debit Card,Desktop,Platinum,3,No,4
ORD-010213,CUST-06914,Donald,Harris,NJ,Madison,11/26/2022,Fall,Saturday,Electronics,Cameras,253.91,1,253.91,15,38.09,215.82,Buy Now Pay Later,Tablet,Platinum,3,No,4
ORD-010214,CUST-06016,Betty,Baker,AZ,Bristol,5/31/2022,Spring,Tuesday,Electronics,Headphones,467.62,1,467.62,20,93.52,374.1,Gift Card,Mobile,Gold,3,No,5
ORD-010215,CUST-03034,Joshua,Brown,SC,Bristol,8/30/2023,Summer,Wednesday,Toys & Games,Action Figures,51.26,1,51.26,0,0.0,51.26,Credit Card,Tablet,Platinum,2,No,3
ORD-010216,CUST-06414,Linda,Smith,WA,Tacoma,10/6/2024,Fall,Sunday,Automotive,Car Accessories,68.0,1,68.0,0,0.0,68.0,Gift Card,Mobile,Platinum,7,No,5
ORD-010217,CUST-03770,David,Robinson,GA,Atlanta,6/10/2023,Summer,Saturday,Health & Wellness,Fitness Accessories,135.72,1,135.72,20,27.14,108.58,Buy Now Pay Later,Mobile,Silver,4,No,1
ORD-010218,CUST-08942,Michelle,Adams,CT,Clinton,7/8/2023,Summer,Saturday,Electronics,Headphones,623.41,1,623.41,25,155.85,467.56,Google Pay,Desktop,Bronze,2,No,4
ORD-010219,CUST-03063,Steven,Baker,AZ,Springfield,10/19/2022,Fall,Wednesday,Home & Kitchen,Appliances,100.87,2,201.74,10,20.17,181.57,Google Pay,Tablet,Platinum,3,No,4
ORD-010220,CUST-04083,Sharon,Smith,LA,Springfield,5/27/2022,Spring,Friday,Health & Wellness,Medical Devices,130.44,1,130.44,20,26.09,104.35,Google Pay,Tablet,Platinum,1,No,1
ORD-010221,CUST-03604,Michelle,Sanchez,NV,Greenville,4/15/2023,Spring,Saturday,Toys & Games,Educational,81.99,2,163.98,0,0.0,163.98,Buy Now Pay Later,Mobile,Platinum,3,No,5
ORD-010222,CUST-03692,Margaret,Anderson,OR,Fairview,9/1/2024,Fall,Sunday,Sports & Outdoors,Team Sports,90.51,4,362.04,0,0.0,362.04,Google Pay,Desktop,Platinum,3,Yes,4
ORD-010223,CUST-01644,Edward,Wilson,GA,Atlanta,4/15/2022,Spring,Friday,Health & Wellness,Medical Devices,20.47,1,20.47,0,0.0,20.47,Google Pay,Tablet,Bronze,5,No,5
ORD-010224,CUST-03164,Daniel,Smith,LA,Georgetown,10/26/2024,Fall,Saturday,Toys & Games,Educational,113.91,1,113.91,10,11.39,102.52,PayPal,Mobile,Platinum,4,No,3
ORD-010225,CUST-02399,Donald,Miller,AL,Springfield,1/11/2024,Winter,Thursday,Grocery,Bakery,31.37,1,31.37,5,1.57,29.8,Gift Card,Desktop,Bronze,2,No,3
ORD-010226,CUST-03140,Linda,Lewis,PA,Allentown,6/11/2023,Summer,Sunday,Toys & Games,Action Figures,134.1,1,134.1,0,0.0,134.1,Credit Card,Desktop,Gold,6,No,5
ORD-010227,CUST-07342,James,Garcia,MO,Springfield,6/4/2023,Summer,Sunday,Health & Wellness,Mental Wellness,72.54,1,72.54,0,0.0,72.54,Debit Card,Desktop,Silver,6,No,2
ORD-010228,CUST-04855,Margaret,White,HI,Madison,11/11/2024,Fall,Monday,Clothing,Accessories,164.5,1,164.5,0,0.0,164.5,Debit Card,Tablet,Silver,8,No,2
ORD-010229,CUST-04209,Sharon,Adams,MS,Fairview,11/22/2023,Fall,Wednesday,Sports & Outdoors,Water Sports,467.38,1,467.38,0,0.0,467.38,Apple Pay,Tablet,Bronze,4,No,4
ORD-010230,CUST-06177,Andrew,Martinez,KS,Madison,3/6/2022,Spring,Sunday,Beauty & Personal Care,Oral Care,40.43,1,40.43,0,0.0,40.43,Apple Pay,Mobile,Bronze,1,No,4
ORD-010231,CUST-05597,Jessica,Thomas,AL,Salem,12/23/2024,Winter,Monday,Grocery,Snacks,9.59,1,9.59,5,0.48,9.11,Gift Card,Mobile,Silver,1,No,5
ORD-010232,CUST-04890,Joshua,Nelson,IN,Springfield,7/14/2024,Summer,Sunday,Home & Kitchen,Cookware,354.23,1,354.23,0,0.0,354.23,Credit Card,Desktop,Platinum,1,No,4
ORD-010233,CUST-05580,Donna,Thomas,CO,Bristol,10/22/2022,Fall,Saturday,Automotive,Car Accessories,194.13,1,194.13,0,0.0,194.13,Debit Card,Mobile,Bronze,1,No,5
ORD-010234,CUST-03650,Karen,Anderson,CA,San Francisco,9/6/2023,Fall,Wednesday,Automotive,Parts,84.57,1,84.57,5,4.23,80.34,Gift Card,Tablet,Platinum,2,No,4
ORD-010235,CUST-04150,Sarah,Campbell,MT,Clinton,7/15/2024,Summer,Monday,Books,History,19.03,1,19.03,15,2.85,16.18,Gift Card,Tablet,Platinum,2,No,1
ORD-010236,CUST-08363,Brian,Carter,SD,Salem,7/19/2024,Summer,Friday,Clothing,Footwear,14.91,1,14.91,15,2.24,12.67,Debit Card,Desktop,Gold,4,No,4
ORD-010237,CUST-02476,Sarah,Thompson,AL,Bristol,5/26/2024,Spring,Sunday,Beauty & Personal Care,Makeup,67.79,1,67.79,0,0.0,67.79,Buy Now Pay Later,Mobile,Silver,2,No,4
ORD-010238,CUST-05296,Kevin,Miller,IN,Clinton,9/11/2022,Fall,Sunday,Beauty & Personal Care,Oral Care,53.98,1,53.98,20,10.8,43.18,Google Pay,Desktop,Bronze,4,No,3
ORD-010239,CUST-05003,Ronald,Martinez,CT,Madison,7/5/2022,Summer,Tuesday,Books,Non-Fiction,18.01,2,36.02,0,0.0,36.02,Gift Card,Desktop,Bronze,6,No,4
ORD-010240,CUST-06142,Patricia,Davis,SC,Madison,6/3/2023,Summer,Saturday,Health & Wellness,Vitamins,47.6,2,95.2,0,0.0,95.2,Google Pay,Mobile,Gold,2,No,5
ORD-010241,CUST-01419,Joshua,Martinez,DE,Clinton,1/13/2022,Winter,Thursday,Toys & Games,Board Games,41.76,1,41.76,15,6.26,35.5,Buy Now Pay Later,Tablet,Platinum,3,Yes,3
ORD-010242,CUST-07144,Sarah,Jones,MI,Bristol,5/21/2024,Spring,Tuesday,Books,History,36.01,1,36.01,0,0.0,36.01,PayPal,Tablet,Platinum,3,No,4
ORD-010243,CUST-01478,Amanda,Baker,GA,Macon,9/19/2024,Fall,Thursday,Electronics,Cameras,502.63,1,502.63,0,0.0,502.63,Apple Pay,Desktop,Bronze,5,No,4
ORD-010244,CUST-01326,Steven,Miller,TX,San Antonio,5/23/2023,Spring,Tuesday,Health & Wellness,Supplements,146.12,1,146.12,10,14.61,131.51,Debit Card,Mobile,Platinum,6,No,4
ORD-010245,CUST-03913,Nancy,Garcia,NM,Salem,4/21/2023,Spring,Friday,Grocery,Dairy,14.58,1,14.58,0,0.0,14.58,Debit Card,Desktop,Gold,3,No,4
ORD-010246,CUST-06828,Ronald,Lee,MT,Bristol,6/24/2022,Summer,Friday,Automotive,Parts,48.39,1,48.39,15,7.26,41.13,Buy Now Pay Later,Mobile,Gold,3,No,5
ORD-010247,CUST-01483,Brian,Mitchell,FL,Jacksonville,3/21/2024,Spring,Thursday,Electronics,Cameras,174.62,1,174.62,5,8.73,165.89,PayPal,Desktop,Platinum,2,No,4
ORD-010248,CUST-08442,Betty,Baker,OH,Toledo,12/10/2023,Winter,Sunday,Home & Kitchen,Storage,385.48,3,1156.44,0,0.0,1156.44,PayPal,Tablet,Gold,5,No,3
ORD-010249,CUST-01861,Michelle,Harris,RI,Greenville,12/4/2023,Winter,Monday,Electronics,Cameras,309.45,1,309.45,0,0.0,309.45,Apple Pay,Desktop,Bronze,4,No,3
ORD-010250,CUST-08278,John,Green,NM,Madison,3/18/2022,Spring,Friday,Electronics,Laptops,1143.58,1,1143.58,20,228.72,914.86,Debit Card,Mobile,Silver,3,No,4
ORD-010251,CUST-06693,Sharon,Wilson,CT,Georgetown,5/29/2022,Spring,Sunday,Health & Wellness,Vitamins,148.01,2,296.02,0,0.0,296.02,Apple Pay,Tablet,Platinum,2,No,5
ORD-010252,CUST-06211,Paul,Phillips,WI,Bristol,12/14/2023,Winter,Thursday,Sports & Outdoors,Cycling,209.62,1,209.62,0,0.0,209.62,Buy Now Pay Later,Mobile,Gold,5,No,4
ORD-010253,CUST-07568,Sharon,Martinez,MS,Springfield,1/8/2022,Winter,Saturday,Automotive,Car Accessories,153.02,5,765.1,0,0.0,765.1,Credit Card,Desktop,Gold,1,No,5
ORD-010254,CUST-08673,Laura,Nelson,NM,Springfield,12/2/2022,Winter,Friday,Electronics,Smartphones,701.36,2,1402.72,0,0.0,1402.72,Debit Card,Mobile,Bronze,4,No,4
ORD-010255,CUST-03606,Carol,Campbell,IL,Joliet,2/7/2025,Winter,Friday,Sports & Outdoors,Cycling,151.33,1,151.33,0,0.0,151.33,Apple Pay,Tablet,Silver,4,No,5
ORD-010256,CUST-01861,Thomas,Smith,ND,Fairview,5/9/2023,Spring,Tuesday,Toys & Games,Outdoor Toys,63.53,4,254.12,10,25.41,228.71,Credit Card,Tablet,Platinum,5,No,4
ORD-010257,CUST-01390,Anthony,Miller,WA,Seattle,6/3/2024,Summer,Monday,Sports & Outdoors,Cycling,307.74,1,307.74,0,0.0,307.74,Gift Card,Tablet,Bronze,6,No,4
ORD-010258,CUST-03111,Anthony,Brown,MI,Bristol,11/5/2023,Fall,Sunday,Beauty & Personal Care,Fragrances,78.56,1,78.56,0,0.0,78.56,Google Pay,Tablet,Gold,4,Yes,5
ORD-010259,CUST-03447,Amanda,Nelson,NE,Springfield,11/26/2023,Fall,Sunday,Sports & Outdoors,Camping Gear,167.02,1,167.02,10,16.7,150.32,Credit Card,Mobile,Silver,8,No,3
ORD-010260,CUST-05504,Timothy,Clark,CO,Greenville,12/20/2024,Winter,Friday,Sports & Outdoors,Water Sports,324.92,1,324.92,0,0.0,324.92,Buy Now Pay Later,Desktop,Bronze,6,No,3
ORD-010261,CUST-02761,John,White,AZ,Springfield,5/27/2023,Spring,Saturday,Books,Fiction,17.26,1,17.26,0,0.0,17.26,Credit Card,Mobile,Platinum,2,No,3
ORD-010262,CUST-01041,Michael,Garcia,ID,Georgetown,1/1/2024,Winter,Monday,Health & Wellness,Vitamins,28.75,3,86.25,0,0.0,86.25,PayPal,Desktop,Gold,3,No,4
ORD-010263,CUST-04855,Ashley,Scott,NY,Rochester,6/16/2022,Summer,Thursday,Home & Kitchen,Bedding,50.78,1,50.78,0,0.0,50.78,Gift Card,Tablet,Gold,4,No,4
ORD-010264,CUST-06389,Kevin,Taylor,VA,Georgetown,2/18/2025,Winter,Tuesday,Grocery,Bakery,32.83,1,32.83,0,0.0,32.83,Buy Now Pay Later,Mobile,Platinum,2,No,5
ORD-010265,CUST-05267,Karen,Hall,MS,Fairview,4/16/2024,Spring,Tuesday,Electronics,Laptops,349.87,1,349.87,0,0.0,349.87,Gift Card,Mobile,Platinum,1,No,4
ORD-010266,CUST-08329,Anthony,Turner,VT,Springfield,2/4/2024,Winter,Sunday,Health & Wellness,Mental Wellness,81.23,1,81.23,0,0.0,81.23,Credit Card,Tablet,Platinum,3,No,5
ORD-010267,CUST-03506,Joshua,King,IA,Georgetown,12/2/2022,Winter,Friday,Sports & Outdoors,Camping Gear,116.2,1,116.2,0,0.0,116.2,Apple Pay,Mobile,Gold,2,No,3
ORD-010268,CUST-02433,Matthew,Adams,IL,Aurora,7/6/2024,Summer,Saturday,Sports & Outdoors,Camping Gear,183.72,1,183.72,25,45.93,137.79,Credit Card,Desktop,Bronze,5,No,3
ORD-010269,CUST-08348,Joseph,Anderson,CA,San Diego,6/5/2022,Summer,Sunday,Books,Non-Fiction,15.42,1,15.42,0,0.0,15.42,PayPal,Tablet,Platinum,3,No,5
